AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P700I,P701$01,P701$02,P701$03,P701$04,P701$05,P701$10,P701$06,P701$07,P701$08,P701$09,P710I,P710$01,P710$02,P710$03,P710$04,P710$05,P710$06,P710$07,P710$08,P710$10,P710$11,P710$12,P710$13,P710$14,P710$15,P710$20,P710$21,P710$28,P710$29,P710$33,P710$34,TICUEST01,FACTOR
2025,07,019624,151,11,220101,7,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1048.88371956395
2025,07,019644,005,11,220101,7,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019644,022,11,220101,7,3,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019644,039,11,220101,7,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019644,074,12,220101,7,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019644,074,22,220101,7,3,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,786.662789672959
2025,07,019644,131,11,220101,7,3,03,0,0,0,0,0,0,0,0,0,1,03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019647,007,11,220804,7,4,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1048.88371956395
2025,07,019647,023,11,220804,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1048.88371956395
2025,07,019647,037,11,220804,7,4,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1048.88371956395
2025,07,019647,070,11,220804,7,4,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1048.88371956395
2025,07,019647,084,11,220804,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1048.88371956395
2025,07,019647,101,11,220804,7,4,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1048.88371956395
2025,07,019659,007,11,220801,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1043.66539260094
2025,07,019659,025,11,220801,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1043.66539260094
2025,07,019659,042,11,220801,7,4,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019659,058,11,220801,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019659,093,11,220801,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1043.66539260094
2025,07,019659,111,11,220801,7,4,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1043.66539260094
2025,07,019664,011,11,220104,7,5,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019664,036,11,220104,7,5,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019664,074,11,220104,7,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1043.66539260094
2025,07,019664,096,11,220104,7,5,02,1,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019664,117,11,220104,7,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1043.66539260094
2025,07,019664,137,11,220104,7,5,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019684,013,11,220801,7,4,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1043.66539260094
2025,07,019684,029,11,220801,7,4,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019684,085,11,220801,7,4,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1043.66539260094
2025,07,019684,104,11,220801,7,4,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1043.66539260094
2025,07,019684,122,11,220801,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1043.66539260094
2025,07,019692,053,11,220304,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019692,054,11,220304,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019692,055,11,220304,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019692,167,11,220304,7,7,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,541.828423904751
2025,07,019692,173,11,220304,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019692,174,11,220304,7,7,01,0,0,1,1,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019692,175,11,220304,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019692,176,11,220304,7,7,01,0,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019741,012,11,220909,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019741,039,11,220909,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019741,053,11,220909,7,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019741,067,11,220909,7,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,786.662789672959
2025,07,019741,094,11,220909,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019741,108,11,220909,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019743,008,12,220901,7,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019743,008,22,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019743,032,13,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019743,032,23,220901,7,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,786.662789672959
2025,07,019743,032,33,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,786.662789672959
2025,07,019743,129,13,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019743,129,23,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,786.662789672959
2025,07,019743,129,33,220901,7,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,786.662789672959
2025,07,019743,177,11,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,786.662789672959
2025,07,019743,201,11,220901,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,786.662789672959
2025,07,019764,022,11,220910,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,782.749044450705
2025,07,019764,065,11,220910,7,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,782.749044450705
2025,07,019764,076,11,220910,7,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,782.749044450705
2025,07,019764,092,11,220910,7,2,02,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,782.749044450705
2025,07,019764,119,11,220910,7,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,782.749044450705
2025,07,019778,006,11,220601,7,4,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1043.66539260094
2025,07,019778,029,11,220601,7,4,01,0,0,0,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1043.66539260094
2025,07,019778,043,11,220601,7,4,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1043.66539260094
2025,07,019778,055,11,220601,7,4,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1043.66539260094
2025,07,019778,067,11,220601,7,4,01,1,0,0,0,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1043.66539260094
2025,07,019778,079,11,220601,7,4,02,0,0,0,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1043.66539260094
2025,07,019787,003,11,221005,7,5,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1048.88371956395
2025,07,019787,010,11,221005,7,5,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1048.88371956395
2025,07,019787,031,11,221005,7,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1048.88371956395
2025,07,019787,039,11,221005,7,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1048.88371956395
2025,07,019803,013,11,220602,7,8,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,541.828423904751
2025,07,019803,014,11,220602,7,8,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019803,015,11,220602,7,8,02,0,0,0,0,0,0,0,0,0,1,01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019803,016,11,220602,7,8,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019803,074,11,220602,7,8,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019803,075,11,220602,7,8,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019803,077,11,220602,7,8,01,1,0,0,0,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019804,009,11,220912,7,6,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019804,049,11,220912,7,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,541.828423904751
2025,07,019804,078,11,220912,7,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019804,092,11,220912,7,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019804,117,11,220912,7,6,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019804,131,11,220912,7,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019804,141,11,220912,7,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019812,005,11,220710,7,7,01,0,0,0,1,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019812,008,11,220710,7,7,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,541.828423904751
2025,07,019812,077,11,220710,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,541.828423904751
2025,07,019812,078,11,220710,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019812,079,11,220710,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,541.828423904751
2025,07,019812,080,11,220710,7,7,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019812,082,11,220710,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,541.828423904751
2025,07,019812,083,11,220710,7,7,02,1,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,541.828423904751
2025,07,019821,005,11,220205,7,7,01,1,0,0,0,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019821,007,11,220205,7,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019821,008,11,220205,7,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,541.828423904751
2025,07,019821,092,11,220205,7,7,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,541.828423904751
2025,07,019821,093,11,220205,7,7,02,1,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019821,094,11,220205,7,7,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,541.828423904751
2025,07,019821,095,11,220205,7,7,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,541.828423904751
2025,07,019821,096,11,220205,7,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,541.828423904751
2025,07,019833,017,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,591.195659910019
2025,07,019833,036,11,230110,3,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,591.195659910019
2025,07,019833,053,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,591.195659910019
2025,07,019833,072,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019833,091,11,230110,3,2,01,1,1,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019833,112,11,230110,3,2,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,591.195659910019
2025,07,019837,007,11,230110,3,2,01,1,1,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,576.44928290546
2025,07,019837,022,11,230110,3,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019837,037,11,230110,3,2,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019837,079,11,230110,3,2,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019837,094,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019837,105,11,230110,3,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019849,003,11,230110,3,2,03,0,0,0,0,0,0,0,0,0,1,03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019849,036,11,230110,3,2,01,1,0,1,0,1,0,0,0,0,0,01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019849,068,11,230110,3,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019849,100,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,576.44928290546
2025,07,019849,115,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,576.44928290546
2025,07,019849,130,11,230110,3,2,02,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019855,019,11,230102,3,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,591.195659910019
2025,07,019855,035,11,230102,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019855,067,11,230102,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,591.195659910019
2025,07,019855,083,11,230102,3,2,03,0,0,0,0,0,0,0,0,0,1,03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019855,099,11,230102,3,2,04,0,0,1,0,0,0,0,0,0,0,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,591.195659910019
2025,07,019855,112,11,230102,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019867,008,11,230101,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,470.766914372793
2025,07,019867,023,11,230101,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,470.766914372793
2025,07,019867,050,11,230101,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,470.766914372793
2025,07,019867,109,11,230101,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,470.766914372793
2025,07,019867,150,11,230101,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,470.766914372793
2025,07,019894,048,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,437.140706203307
2025,07,019894,067,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,437.140706203307
2025,07,019894,085,11,230110,3,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,437.140706203307
2025,07,019894,103,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,437.140706203307
2025,07,019904,019,11,230101,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,437.140706203308
2025,07,019904,034,11,230101,3,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,437.140706203308
2025,07,019904,064,11,230101,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,437.140706203308
2025,07,019904,080,11,230101,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,437.140706203308
2025,07,019904,095,11,230101,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,437.140706203308
2025,07,019904,110,11,230101,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,437.140706203308
2025,07,019925,017,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019925,042,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,576.44928290546
2025,07,019925,055,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019925,066,11,230110,3,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019925,079,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019938,034,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,591.195659910019
2025,07,019938,054,11,230110,3,2,01,0,0,1,0,0,0,0,0,0,0,00, , , , , , , , , , , , , , , , , , , , ,2,591.195659910019
2025,07,019938,074,11,230110,3,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,591.195659910019
2025,07,019938,113,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019938,135,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,591.195659910019
2025,07,019953,023,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,576.44928290546
2025,07,019953,041,11,230110,3,2,01,0,0,0,0,0,1,0,0,0,0,04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,576.44928290546
2025,07,019953,061,11,230110,3,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,576.44928290546
2025,07,019953,095,11,230110,3,2,01,1,0,1,0,1,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
2025,07,019953,130,11,230110,3,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,576.44928290546
